model	nDCGRendle2020	Recall	HR	Precision	MAP	MRR	similarity_time	indexing_time	similarity_matrix_time	candidates_retrieval_time
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=14_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.04754274756750809	0.038945479503776	0.38157673558581273	0.035375693393847704	0.04187531364387388	0.11856527227810067	2.1877188682556152	0.06976819038391113	1.7540619373321533	0.1974020004272461
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=8_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.24919595834264224	0.21510506168075558	0.8954446125399227	0.15860648848545975	0.21497584640752126	0.48798899496824893	4.500795841217041	0.25608301162719727	2.9250710010528564	0.5511627197265625
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=2_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.3177013456759141	0.27674398985854126	0.9376365775760632	0.20189947890401747	0.27216505766527993	0.5687747739707977	20.151176929473877	0.10383892059326172	14.75240421295166	3.143301010131836
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=32_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	3.2613019943237305	0.6551969051361084	1.7128729820251465	0.7319629192352295
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=14_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.10851240557248791	0.08965076913234743	0.6278366111951589	0.07755925365607666	0.09698989339442966	0.24574126699012924	2.589388132095337	0.26268792152404785	1.768327236175537	0.366962194442749
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=8_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.181814718834781	0.15631192509152703	0.7996301899478904	0.12381912926542278	0.15856179872415396	0.36658328635796944	2.5340728759765625	0.04435110092163086	1.9228599071502686	0.19767093658447266
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=16_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07755842252541414	0.06263653953777293	0.5232812237350816	0.05753067742477727	0.07014788873612872	0.1851647006935418	2.905344009399414	0.4417600631713867	1.7639539241790771	0.5196082592010498
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=4_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.31189289876817955	0.27196410073298644	0.9344427634896622	0.19942847537401243	0.2684071737557169	0.5577896992047301	14.491067886352539	0.170759916305542	10.372684001922607	2.1747992038726807
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=32_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	2.496392011642456	0.26502394676208496	1.7140331268310547	0.35564589500427246
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=12_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.17661030169997902	0.1481924177589164	0.7855101697764331	0.12013783829214995	0.15530272450169652	0.3649040815589412	2.869608163833618	0.37613391876220703	1.8082621097564697	0.3902852535247803
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=14_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.13005905124104533	0.10793696757937664	0.6920490838796436	0.09146074970583294	0.11551692887182904	0.28702031431388086	2.843215227127075	0.39572715759277344	1.7703309059143066	0.4704928398132324
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=2_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.31794650988741746	0.27726513228387023	0.9379727685325264	0.2018826693561943	0.2722808294667326	0.568883548881449	19.389344215393066	0.08343505859375	14.279489040374756	2.9296419620513916
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=16_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.04130771491650377	0.03251618553305268	0.34560430324424274	0.03247604639435199	0.0370255768115566	0.10293487288726622	2.3064656257629395	0.14671587944030762	1.7365891933441162	0.257688045501709
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=8_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2232916869267275	0.1902633120100814	0.8584636073289629	0.14477223062699612	0.19403172484430908	0.44904270486389547	3.782881736755371	0.17506027221679688	2.4878439903259277	0.41556811332702637
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=12_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.18436869156683638	0.15436378894495414	0.7954278029920995	0.12516389309127585	0.16217667962381638	0.37746890166571234	2.979588270187378	0.35770606994628906	1.8532898426055908	0.44700098037719727
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=2_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.3174292743888204	0.27710390293874637	0.9383089594889897	0.2019835266431333	0.2714080406752563	0.5662706083267308	18.66506314277649	0.06349587440490723	13.799844741821289	2.779358148574829
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=18_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.022262805290279793	0.018315507715168846	0.2314674735249622	0.017969406622961842	0.019036787112534294	0.05721323749647707	2.300907850265503	0.15997099876403809	1.7109251022338867	0.27100110054016113
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=2_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.31790284157153925	0.2772816494729806	0.9379727685325264	0.2024962178517398	0.2719775676634138	0.5679966583580545	21.697622060775757	0.1214590072631836	16.02795910835266	3.3769190311431885
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=14_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07157595534657675	0.05891949743009842	0.4952092788703984	0.051882669356194316	0.06410376946584967	0.1747328157330398	2.271589994430542	0.13467025756835938	1.7245149612426758	0.2462172508239746
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=18_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.026987002923383657	0.021821675433778196	0.2605479912590351	0.021549840309295677	0.023636141788551633	0.06842644635243958	2.4624948501586914	0.23854613304138184	1.732123851776123	0.33481478691101074
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=64_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	2.9262518882751465	0.4924180507659912	1.6985478401184082	0.573077917098999
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=14_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.12237404993628315	0.10101149915159506	0.6690200033619096	0.08644309968061858	0.10914828138230445	0.2730061569715657	2.7900259494781494	0.39921998977661133	1.7677960395812988	0.4176948070526123
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=32_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	2.239744186401367	0.1334381103515625	1.7079651355743408	0.24277186393737793
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=64_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	4.4517600536346436	1.302192211151123	1.7371301651000977	1.2463669776916504
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=12_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.09767767202929968	0.07798203270941535	0.5794251134644478	0.07119683980500925	0.08842381283700218	0.2261939614633917	2.1914279460906982	0.06111907958984375	1.7696151733398438	0.17728495597839355
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=14_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.09694105049720249	0.0798627321964924	0.5885022692889561	0.06989409984871407	0.0865576849519298	0.22245328028055122	2.462131977081299	0.20165109634399414	1.777867078781128	0.3045670986175537
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=64_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	2.466639757156372	0.24761199951171875	1.7196400165557861	0.3423752784729004
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=18_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.03447401431704827	0.027619939875440366	0.30912758446797783	0.027811396873424103	0.030552461558237827	0.08446926438006579	2.7035200595855713	0.3983478546142578	1.7410571575164795	0.4035472869873047
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=18_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.04369492979567816	0.033854134174259184	0.35266431332997145	0.034669692385274835	0.03969794711932898	0.10738564009181593	2.947087049484253	0.4808030128479004	1.7494158744812012	0.544482946395874
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=12_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.1681449674737301	0.14048496030612606	0.7742477727349134	0.11556564128424945	0.14846348403911996	0.3494941247277671	2.6897459030151367	0.2319178581237793	1.8380470275878906	0.34421491622924805
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=12_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.1321768567341594	0.10887562416782855	0.6893595562279374	0.09356194318372836	0.11801336828586934	0.28829718364098444	2.366955041885376	0.12019681930541992	1.7920660972595215	0.23517584800720215
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=24_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.011467298579028883	0.00945245224062843	0.1573373676248109	0.00968229954614221	0.009113760112644398	0.031061935359962396	2.638206958770752	0.38283586502075195	1.7101109027862549	0.3892347812652588
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=64_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	3.446016788482666	0.7342689037322998	1.7355890274047852	0.807762861251831
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=18_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0391994835594511	0.030998583862608283	0.3363590519415028	0.031467473524962174	0.03494977400748534	0.09616683716231886	2.7698581218719482	0.39936184883117676	1.7230758666992188	0.4858698844909668
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=2_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.31464659667561046	0.27369136069282346	0.9336022860985039	0.20000840477391157	0.2694698724264761	0.564920146318905	15.608949899673462	0.04245591163635254	11.540986061096191	2.143575668334961
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=32_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	3.4992730617523193	0.7823631763458252	1.7139246463775635	0.838886022567749
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=24_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.011929601954440941	0.009710610052890114	0.15969070432005378	0.010035300050428644	0.009523397351391375	0.032354817355262314	3.0377612113952637	0.5811471939086914	1.7130317687988281	0.5799989700317383
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=4_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.3099509291474917	0.26951057814063684	0.9324256177508825	0.1979408303916625	0.2668072781214361	0.5577641278167149	13.543730974197388	0.14246416091918945	9.731147766113281	1.9916129112243652
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=16_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.028279944713942146	0.022831465918265396	0.2706337199529333	0.02301227096991091	0.024747069113551477	0.07028361915871303	2.1572341918945312	0.0760190486907959	1.7363600730895996	0.1858060359954834
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=16_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.06948538432100751	0.055304483265389066	0.4831064044377206	0.0516641452344932	0.0631431567561661	0.17031124236852416	2.7509050369262695	0.36660313606262207	1.7461388111114502	0.44879698753356934
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=8_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.20096803919665304	0.1696840743451421	0.8213145066397713	0.13403092956799462	0.17600061214268428	0.4074865232538662	3.064141035079956	0.0876009464263916	2.1660940647125244	0.28325605392456055
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=8_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.21127534145349372	0.17809941803074802	0.8347621448983022	0.13891410321062364	0.1844975264219939	0.4296318176564395	3.4615232944488525	0.13197994232177734	2.332059144973755	0.3532402515411377
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=12_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.15490800000482943	0.12882476416073116	0.7441586821314506	0.10736258194654565	0.1375202952618951	0.3283723118756077	2.5448901653289795	0.17327022552490234	1.8138952255249023	0.30059003829956055
UserKNN_nn=200_sim=rp_hashtables_imp=standard_bits=4_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.30707613348276086	0.2675447151042317	0.9288956127080181	0.1964952092788704	0.26434017328206855	0.552916346216694	11.852285861968994	0.11339378356933594	8.367002725601196	1.79899001121521
