model	nDCGRendle2020	Recall	HR	Precision	MAP	MRR	similarity_time	indexing_time	candidates_retrieval_time	similarity_matrix_time
ItemKNN_nn=200_sim=rp_custom_imp=standard_bin=False_bits=512_tables=1_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.25784472756775495	0.21983423051002088	0.8803160194990755	0.17147419734409144	0.22537091705672085	0.4868662525141982	91.87778902053833	0.5255570411682129	89.21868205070496	1.6354491710662842
ItemKNN_nn=200_sim=rp_custom_imp=standard_bin=False_bits=16_tables=1_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.14396647817270652	0.11907180748960192	0.7426458228273659	0.10421079172970248	0.12729719327857877	0.3072013747855344	5.653401136398315	0.021653175354003906	4.060977935791016	1.1968398094177246
ItemKNN_nn=200_sim=rp_custom_imp=standard_bin=False_bits=32_tables=1_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.16161128011625203	0.13264535309388692	0.7685325264750378	0.115775760632039	0.14465665481846265	0.34164572812942706	9.00469708442688	0.037522077560424805	7.2678611278533936	1.281425952911377
ItemKNN_nn=200_sim=rp_custom_imp=standard_bin=False_bits=128_tables=1_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.21223655076724068	0.1797197137013543	0.8416540595057993	0.1448394688182888	0.18793201365177617	0.4161785209167643	25.426696062088013	0.13816499710083008	23.40161895751953	1.4530010223388672
ItemKNN_nn=200_sim=rp_custom_imp=standard_bin=False_bits=2_tables=1_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.1084323895527431	0.08371959059219214	0.6476718776264918	0.08192973609009918	0.09876099011506066	0.24863319333346298	1.8850476741790771	0.007777214050292969	0.28305482864379883	1.2400009632110596
ItemKNN_nn=200_sim=rp_custom_imp=standard_bin=False_bits=8_tables=1_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.14148312317425807	0.11173434204453156	0.726004370482434	0.09752899646999497	0.12718926169765368	0.3295636517578559	2.3438498973846436	0.0175020694732666	0.3943367004394531	1.4138531684875488
ItemKNN_nn=200_sim=rp_custom_imp=standard_bin=False_bits=4_tables=1_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.1195308740920929	0.0926701833537367	0.670196671709531	0.08483778786350647	0.10879485595910734	0.2807043629667316	2.026793956756592	0.010803937911987305	0.19653582572937012	1.4675159454345703
ItemKNN_nn=200_sim=rp_custom_imp=standard_bin=False_bits=256_tables=1_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.23599882529204763	0.19898178008049247	0.8636745671541436	0.15829551185073124	0.208359787170807	0.45561922982685216	47.88595104217529	0.27921104431152344	45.656405210494995	1.4750919342041016
ItemKNN_nn=200_sim=rp_custom_imp=standard_bin=False_bits=64_tables=1_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.19099726065223838	0.15896605888385174	0.8055135316859976	0.133299714237687	0.17131723763355597	0.3855580236564345	14.49007511138916	0.06670689582824707	12.615273237228394	1.3782877922058105
