Model,nbits,neighbors,ntables,nDCGRendle2020,Recall,HR,Precision,MAP,MRR,similarity_time,indexing_time,candidates_retrieval_time,similarity_matrix_time,nDCGRendle2020_pct_change,Recall_pct_change,HR_pct_change,Precision_pct_change,MAP_pct_change,MRR_pct_change,similarity_time_pct_change,indexing_time_pct_change,candidates_retrieval_time_pct_change,similarity_matrix_time_pct_change
UserKNN::rp_custom,4,200,1,0.18946568867995706,0.16219823567371727,0.8098840141200202,0.12840813582114644,0.16507674749989554,0.3838858557864652,2.952392339706421,0.019983291625976562,0.42903709411621094,2.057244062423706,,,,,,,,,,
UserKNN::rp_custom,4,200,4,0.1974314945304142,0.16600744015103183,0.815935451336359,0.13186249789880652,0.17321854754677124,0.4019338528909043,3.966247797012329,0.07131624221801758,1.2824020385742188,2.1608388423919678,4.204352727903604,2.3484869989444768,0.7471980074719831,2.6901426888336077,4.932130157750314,4.701396738742614,34.340133039592004,256.87935477713086,198.9023690867302,5.035609622623638
UserKNN::rp_custom,4,200,8,0.1963267020687014,0.16437694349718085,0.8142544965540427,0.1308623298033283,0.17177233373828876,0.4032651585287263,4.600442171096802,0.1380760669708252,2.0063819885253906,2.009913206100464,-0.559582686815252,-0.9821828782900166,-0.20601565718993964,-0.7584932118044452,-0.8349070171552953,0.33122505811506997,15.989781943583935,93.61096809997258,56.454990570359385,-6.984585492013595
UserKNN::rp_custom,4,200,12,0.19551684572399228,0.16586671781269288,0.8191292654227601,0.13065221045553874,0.17103060383109142,0.39931116003899525,5.159779071807861,0.20485281944274902,2.4275949001312256,2.0748958587646484,-0.41250443071453313,0.9063158639019075,0.5986787778695213,-0.16056518946693243,-0.4318098794229841,-0.9804959357651466,12.158329132473522,48.36229329014235,20.993654947800323,3.2331074031928253
UserKNN::rp_custom,4,200,16,0.19647189811476573,0.16451413273718343,0.8129097327281896,0.1302151622121365,0.17252368215169384,0.40433091687188033,5.577804803848267,0.2765638828277588,2.8017418384552,2.0543761253356934,0.48847575626382866,-0.8154650271893993,-0.7592858608659991,-0.33451270504984976,0.8729889780877853,1.2571040670125155,8.101620752028428,35.00613932484884,15.412247665528955,-0.9889524499399283
UserKNN::rp_custom,4,200,18,0.19586225544683328,0.16394046492617242,0.8115649689023365,0.12987056648176165,0.17165666419204914,0.40250778919365154,5.803999185562134,0.30767297744750977,3.001819133758545,2.0441737174987793,-0.3102950975596208,-0.34870427328420606,-0.16542597187757524,-0.26463564190278843,-0.5025501130229482,-0.45089989465397773,4.0552581108218355,11.2484299474221,7.141175270226241,-0.49661830232021753
UserKNN::rp_custom,4,200,20,0.19485674661993024,0.16539713683993149,0.8137502101193478,0.12994620944696586,0.17020514933645936,0.3984763132291504,6.01802921295166,0.34302687644958496,3.175306797027588,2.0468358993530273,-0.513375496779156,0.8885371371949224,0.2692626346313176,0.05824488739318845,-0.845591904294396,-1.001589552484794,3.6876302105958603,11.490739061771094,5.779417597749159,0.13023266229572616
