model	nDCGRendle2020	Recall	HR	Precision	MAP	MRR	similarity_time	indexing_time	similarity_matrix_time	candidates_retrieval_time
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=16_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0007877061694864482	0.0023078753271472754	0.002569593147751606	0.0001284796573875803	0.00012003898762845268	0.00044691022809538325	6.294954061508179	0.32376980781555176	4.107006072998047	1.0550589561462402
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=12_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0011394654174379907	0.0029145848203664046	0.003140613847251963	0.00015703069236259817	0.00017886553121461071	0.0006966948726400731	6.3836669921875	0.37770700454711914	4.21333384513855	1.0816559791564941
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=32_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.000752083145064744	0.002343564120866048	0.002569593147751606	0.00012847965738758033	0.00010696249057835098	0.0003674576004628842	6.166475057601929	0.29694104194641113	4.098042011260986	0.96356201171875
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=16_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0007520173757676759	0.002236497739709731	0.0024982155603140615	0.00012491077801570307	0.00011255240783850379	0.0004231176989495351	7.269816160202026	0.8703289031982422	4.12332010269165	1.4598908424377441
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=4_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.006576854178753224	0.014211277658815132	0.016345467523197717	0.0008279800142755176	0.0012233360707623344	0.004916861255240741	20.20055603981018	0.2869071960449219	8.070902109146118	11.051108121871948
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=24_tables=10_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.000752083145064744	0.002343564120866048	0.002569593147751606	0.00012847965738758033	0.00010696249057835098	0.0003674576004628842	8.127990961074829	1.1273658275604248	4.301071882247925	1.7737948894500732
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=2_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0067214511570819774	0.015017447854706956	0.01748750892219843	0.0009029264810849393	0.0012543930160045804	0.0048309146499708085	24.799729824066162	0.08257317543029785	10.048285961151123	13.853312969207764
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=2_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.007110730537254487	0.01558252042192085	0.018272662384011422	0.000942184154175589	0.0013412090901181234	0.005229103793834205	27.47790789604187	0.12323307991027832	10.888009071350098	15.67277479171753
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=24_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.000752083145064744	0.002343564120866048	0.002569593147751606	0.00012847965738758033	0.00010696249057835098	0.0003674576004628842	7.352797985076904	0.9728720188140869	4.099095821380615	1.4930779933929443
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=32_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.000752083145064744	0.002343564120866048	0.002569593147751606	0.00012847965738758033	0.00010696249057835098	0.0003674576004628842	6.757193326950073	0.6666948795318604	4.0807530879974365	1.2262561321258545
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=32_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.000752083145064744	0.002343564120866048	0.002569593147751606	0.00012847965738758033	0.00010696249057835098	0.0003674576004628842	9.098384857177734	1.8057529926300049	4.100576877593994	2.3868207931518555
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=12_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.001250990683473083	0.0032238876992624313	0.003497501784439686	0.0001748750892219843	0.00019704883118179238	0.0007632688926402174	6.636063098907471	0.5879161357879639	4.20035195350647	1.132354974746704
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=2_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.007350370376203424	0.016094059798556586	0.01870092790863669	0.0009635974304068523	0.001386755930586023	0.005442443993086723	29.72943687438965	0.15787792205810547	11.87865424156189	16.881782054901123
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=16_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0007877061694864482	0.0023078753271472754	0.002569593147751606	0.0001284796573875803	0.00012003898762845268	0.00044691022809538325	6.768172979354858	0.6389219760894775	4.1394617557525635	1.2342898845672607
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=2_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.007443800158599946	0.01628836545324768	0.01891506067094932	0.000974304068522484	0.0014052296998138976	0.005513472612379739	32.55421495437622	0.23665618896484375	12.556878089904785	18.879106998443604
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=4_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.004209252678640638	0.00902331667856293	0.010492505353319057	0.0005281941470378301	0.0007816424589587225	0.0030773698636961944	9.083700180053711	0.06045413017272949	5.201837778091431	3.1127800941467285
