Model,nbits,ntables,neighbors,nDCGRendle2020,Recall,HR,Precision,MAP,MRR,similarity_time,indexing_time,candidates_retrieval_time,similarity_matrix_time,nDCGRendle2020_pct_change,Recall_pct_change,HR_pct_change,Precision_pct_change,MAP_pct_change,MRR_pct_change,similarity_time_pct_change,indexing_time_pct_change,candidates_retrieval_time_pct_change,similarity_matrix_time_pct_change
UserKNN::rp_faiss,12,1,50,0.17053451551787085,0.14653612139656902,0.7839973104723483,0.11722978651874266,0.14886510927090665,0.3492201026222211,1.8505969047546387,0.008397102355957031,0.02599310874938965,1.623619794845581,,,,,,,,,,
UserKNN::rp_faiss,12,1,100,0.18595456542715602,0.1605327144334078,0.8065221045553874,0.12685325264750377,0.16211641167428575,0.3723183284722233,2.1952431201934814,0.008092880249023438,0.03007817268371582,1.8387210369110107,9.042187068382201,9.55163334708442,2.8730703259004953,8.209062231144237,8.901550180750695,6.614231447892727,18.623516258638606,-3.6229415105053953,15.715949845445465,13.248252007538962
UserKNN::rp_faiss,12,1,150,0.19345554939169415,0.16584054915354196,0.814590687510506,0.13037485291645656,0.16893007164869175,0.38809762682709825,2.3326821327209473,0.007386922836303711,0.035260915756225586,1.9223847389221191,4.033772414948578,3.306388195619747,1.000416840350149,2.776121380772567,4.202942752085814,4.238120218154173,6.260764981481981,-8.72319113834551,17.23091069064737,4.550103051611387
UserKNN::rp_faiss,12,1,200,0.19718721346863388,0.16858409956934076,0.8176164061186754,0.13242561775088252,0.17180889931997645,0.39532589628361114,3.204087018966675,0.023039817810058594,0.04458975791931152,2.621323823928833,1.9289516835643505,1.6543302767640489,0.3714403631861263,1.5729757607013894,1.704153466099001,1.8624874147280313,37.35634932948542,211.9000742342575,26.456607728455992,36.35791893555131
UserKNN::rp_faiss,12,1,250,0.19893848558915334,0.17004535699147497,0.8186249789880652,0.13306438056816272,0.17367467331048053,0.39855505312831047,2.836883068084717,0.007452249526977539,0.04747176170349121,2.2564098834991455,0.8881266131376409,0.8667824699168492,0.12335526315789824,0.48235592790046855,1.0859588751740201,0.8168341297790205,-11.460486207405884,-67.65491121321247,6.463376162290202,-13.920979052590132
UserKNN::rp_faiss,12,1,300,0.20098699202275647,0.17114689198117078,0.8245083207261724,0.134224239367961,0.1754299902442952,0.4023155333282513,3.1300771236419678,0.0071299076080322266,0.052491188049316406,2.4597458839416504,1.029718522052936,0.6477889247814339,0.7186858316221789,0.8716523496715478,1.010692520881662,0.9435284210862038,10.33507721399307,-4.32543110343283,10.5734992039616,9.01148332709747
UserKNN::rp_faiss,12,1,350,0.2023951536290431,0.17184228379498462,0.8243402252479408,0.1348209783156833,0.1767399091766372,0.4069309297895469,3.3047711849212646,0.008220911026000977,0.0658109188079834,2.5428709983825684,0.7006232553234959,0.4063128496019308,-0.020387359836893104,0.4445835942392007,0.7466904207871661,1.1472081187404504,5.581142392939942,15.301788998495237,25.375174869642624,3.3794187840132883
UserKNN::rp_faiss,12,1,400,0.20239588057817054,0.17144249797642283,0.8241721297697092,0.13493864515044546,0.17722368276285164,0.4078540487475413,3.425107955932617,0.008299112319946289,0.06319999694824219,2.624591112136841,0.0003591731888796801,-0.23264694214536474,-0.02039151712887044,0.08727635434200298,0.27372062624007043,0.2268490523617217,3.6413041713875716,0.9512485136742077,-3.9673080197514032,3.2136948278639332
