model	nDCGRendle2020	Recall	HR	Precision	MAP	MRR	similarity_time	indexing_time	similarity_matrix_time	candidates_retrieval_time
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0038637826193015892	0.008504639543183439	0.010135617416131336	0.0005174875089221984	0.0007008974104839951	0.00281476831125965	12.703442811965942	0.15353798866271973	8.380241870880127	3.801537036895752
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=12_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.001095225653349293	0.0028491553652153223	0.0032119914346895075	0.00016059957173447537	0.00018468511740276378	0.0006842991378611667	6.883380174636841	0.33263516426086426	5.550266742706299	0.6072702407836914
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0027763612866230944	0.005863272265841859	0.0074232690935046395	0.0003818700927908637	0.0005539618655987879	0.0021892693379225556	8.108070850372314	0.040123939514160156	6.435537815093994	1.240466833114624
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=24_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.000752083145064744	0.002343564120866048	0.002569593147751606	0.00012847965738758033	0.00010696249057835098	0.0003674576004628842	6.472507953643799	0.14902520179748535	5.504659175872803	0.42000579833984375
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=32_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.000752083145064744	0.002343564120866048	0.002569593147751606	0.00012847965738758033	0.00010696249057835098	0.0003674576004628842	8.469874858856201	1.1440620422363281	5.523645877838135	1.3812799453735352
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.002747777021085822	0.005491315726861765	0.00649536045681656	0.0003283369022127052	0.0005297287129850059	0.0021250489421527135	7.705946922302246	0.36542296409606934	5.938446044921875	1.0087661743164062
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=16_tables=10_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0009047426040374374	0.002522008089459909	0.00278372591006424	0.000139186295503212	0.00014081028871313012	0.0005358790750942089	7.207552909851074	0.5239050388336182	5.517738103866577	0.7740898132324219
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=32_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.000752083145064744	0.002343564120866048	0.002569593147751606	0.00012847965738758033	0.00010696249057835098	0.0003674576004628842	7.670768737792969	0.7752907276153564	5.471778154373169	1.0244030952453613
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=16_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0007958481124284456	0.00237925291458482	0.0026409707351891507	0.00013204853675945753	0.00011980238942611573	0.0004388351879004288	6.374488830566406	0.10570287704467773	5.489750862121582	0.3871021270751953
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.004134366020357775	0.009839400428265524	0.011491791577444682	0.0005852962169878657	0.0007043334063880534	0.002775030630015349	15.282685995101929	0.054392099380493164	9.27178692817688	5.591619968414307
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0020346858942863143	0.004349274327861051	0.005210563882940757	0.00026409707351891505	0.00039204291421319614	0.0014780013575185313	7.150964021682739	0.24169492721557617	5.820514917373657	0.7581319808959961
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=10_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.004499017241200863	0.010329129986517567	0.012134189864382585	0.0006209850107066382	0.0007969730179702104	0.0031507489190413596	17.88731813430786	0.13025522232055664	9.729939937591553	7.655731916427612
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0017551023962873548	0.003784201760647157	0.004496788008565311	0.00022483940042826553	0.0003200592749123984	0.0012761230079631574	6.954462051391602	0.1848611831665039	5.748961925506592	0.66526198387146
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.004242337386757915	0.009256086922039813	0.011063526052819414	0.0005638829407566024	0.0007768479210900369	0.003123856505082432	15.028866052627563	0.23241496086120605	9.078260898590088	5.356327772140503
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0011666152180119015	0.0028491553652153223	0.0032833690221270523	0.00016416845110635262	0.00020298806316823632	0.0008036626833489093	6.409977197647095	0.06210041046142578	5.611932039260864	0.4017069339752197
